"date","open","high","low","close","volume","adjusted"
2011-05-06,2.8,2.887,2.77,2.872,13292217,2.329501
2011-05-09,2.87,2.88,2.821,2.851,6624904,2.312468
2011-05-10,2.852,2.879,2.83,2.83,3673534,2.295434
2011-05-11,2.839,2.86,2.781,2.833,17440255,2.297867
2011-05-12,2.8,2.89,2.8,2.828,7006665,2.293812
2011-05-13,2.85,2.85,2.76,2.761,147775604,2.239468
2011-05-16,2.734,2.835,2.728,2.824,2264411,2.290567
2011-05-17,2.825,2.835,2.76,2.768,2327702,2.245145
2011-05-18,2.799,2.8,2.752,2.775,12747641,2.250823
2011-05-19,2.78,2.849,2.772,2.838,5423465,2.301923
2011-05-20,2.805,2.863,2.805,2.837,7399535,2.301112
2011-05-23,2.751,2.784,2.699,2.699,6228366,2.189179
2011-05-24,2.665,2.698,2.611,2.64,8590420,2.141324
2011-05-25,2.631,2.71,2.623,2.71,7170360,2.198101
2011-05-26,2.73,2.74,2.71,2.733,5455072,2.216757
2011-05-27,2.732,2.757,2.712,2.72,2532965,2.206213
2011-05-30,2.71,2.74,2.71,2.73,567796,2.214324
2011-05-31,2.74,2.759,2.699,2.699,4514913,2.189179
2011-06-01,2.73,2.73,2.671,2.671,2430388,2.166468
2011-06-02,2.65,2.676,2.621,2.65,3086141,2.149435
2011-06-03,2.632,2.673,2.592,2.662,4210693,2.159168
2011-06-06,2.699,2.699,2.563,2.564,3117455,2.07968
2011-06-07,2.563,2.61,2.557,2.572,2772799,2.086169
2011-06-08,2.571,2.589,2.514,2.539,4368692,2.059402
2011-06-09,2.543,2.558,2.51,2.527,2360972,2.049669
2011-06-10,2.52,2.555,2.502,2.515,3387426,2.039936
2011-06-13,2.53,2.56,2.52,2.554,1737620,2.071568
2011-06-14,2.571,2.648,2.559,2.637,3245368,2.138891
2011-06-15,2.63,2.677,2.604,2.655,5020752,2.15349
2011-06-16,2.62,2.658,2.593,2.627,3020814,2.13078
2011-06-17,2.6,2.638,2.581,2.627,5383308,2.13078
2011-06-20,2.643,2.7,2.6,2.687,4233608,2.179446
2011-06-21,2.73,2.743,2.701,2.726,3692481,2.211079
2011-06-22,2.73,2.734,2.708,2.714,1289754,2.201346
2011-06-23,2.712,2.757,2.66,2.757,7720916,2.236223
2011-06-24,2.75,2.817,2.71,2.721,5608323,2.207023
2011-06-27,2.699,2.767,2.699,2.749,2683749,2.229735
2011-06-28,2.749,2.801,2.741,2.781,5970709,2.25569
2011-06-29,2.785,2.828,2.785,2.799,4748824,2.27029
2011-06-30,2.809,2.823,2.773,2.799,2783737,2.27029
2011-07-01,2.793,2.828,2.791,2.821,3428895,2.288135
2011-07-04,2.818,2.865,2.817,2.855,5094846,2.315712
2011-07-05,2.851,2.896,2.842,2.88,3510677,2.33599
2011-07-06,2.87,2.881,2.799,2.805,5474681,2.275157
2011-07-07,2.799,2.817,2.752,2.773,17875797,2.249201
2011-07-08,2.778,2.809,2.728,2.736,6846359,2.21919
2011-07-11,2.717,2.757,2.677,2.684,5338037,2.177013
2011-07-12,2.642,2.664,2.581,2.63,8753373,2.133213
2011-07-13,2.561,2.666,2.561,2.646,5713914,2.14619
2011-07-14,2.62,2.649,2.611,2.623,2433937,2.127535
2011-07-15,2.662,2.685,2.59,2.59,2783253,2.100768
2011-07-18,2.582,2.613,2.539,2.544,3457715,2.063457
2011-07-19,2.54,2.595,2.54,2.588,2133224,2.099146
2011-07-20,2.61,2.656,2.6,2.637,2165588,2.138891
2011-07-21,2.67,2.713,2.63,2.697,2887829,2.187557
2011-07-22,2.733,2.785,2.719,2.756,2433929,2.235412
2011-07-25,2.741,2.748,2.705,2.732,1164956,2.215946
2011-07-26,2.73,2.74,2.69,2.719,4474180,2.205401
2011-07-27,2.69,2.722,2.64,2.676,3080477,2.170524
2011-07-28,2.64,2.666,2.616,2.656,4974894,2.154302
2011-07-29,2.603,2.727,2.603,2.703,3316737,2.192424
2011-08-01,2.621,2.741,2.605,2.624,3508496,2.128346
2011-08-02,2.586,2.637,2.528,2.528,5353363,2.05048
2011-08-03,2.5,2.543,2.42,2.437,6627177,1.976669
2011-08-04,2.54,2.54,2.261,2.263,7437099,1.835536
2011-08-05,2.18,2.329,2.168,2.296,7269487,1.862303
2011-08-08,2.276,2.324,2.16,2.16,5979265,1.751992
2011-08-09,2.165,2.229,2.043,2.12,8554890,1.719548
2011-08-10,2.163,2.19,2.012,2.023,5815794,1.64087
2011-08-11,2.1,2.126,2.023,2.104,5811861,1.70657
2011-08-12,2.12,2.194,2.073,2.194,5705495,1.77957
2011-08-15,2.2,2.2,2.139,2.158,1872435,1.75037
2011-08-16,2.158,2.164,2.116,2.155,2945003,1.747937
2011-08-17,2.167,2.173,2.122,2.155,2119793,1.747937
2011-08-18,2.123,2.162,2.045,2.067,4087585,1.676559
2011-08-19,2.048,2.054,1.914,1.924,10646606,1.560571
2011-08-22,1.924,1.976,1.91,1.914,2622433,1.55246
2011-08-23,1.93,1.948,1.875,1.879,5335637,1.524071
2011-08-24,1.904,1.912,1.853,1.885,2890270,1.528938
2011-08-25,1.919,1.924,1.877,1.887,5814583,1.53056
2011-08-26,1.898,1.898,1.833,1.855,6074087,1.504604
2011-08-29,1.89,1.891,1.86,1.891,2080098,1.533805
2011-08-30,1.91,1.928,1.897,1.916,7200550,1.554082
2011-08-31,1.929,1.988,1.92,1.975,5714196,1.601937
2011-09-01,1.991,2.007,1.96,2,11786120,1.622215
2011-09-02,1.972,1.972,1.901,1.913,2433013,1.551649
2011-09-05,1.895,1.895,1.803,1.815,2643678,1.47216
2011-09-06,1.8,1.844,1.757,1.77,4079812,1.43566
2011-09-07,1.839,1.848,1.8,1.838,3071532,1.490816
2011-09-08,1.849,1.883,1.831,1.874,4112820,1.520015
2011-09-09,1.847,1.859,1.759,1.76,4124306,1.427549
2011-09-12,1.7,1.742,1.691,1.721,5331516,1.395916
2011-09-13,1.749,1.749,1.682,1.689,4171713,1.369961
2011-09-14,1.689,1.778,1.689,1.777,4774173,1.441338
2011-09-15,1.78,1.81,1.772,1.784,3871249,1.447016
2011-09-16,1.806,1.825,1.775,1.823,6471628,1.478649
2011-09-19,1.78,1.799,1.752,1.77,2231811,1.43566
2011-09-20,1.771,1.829,1.712,1.716,8491481,1.39186
2011-09-21,1.729,1.756,1.7,1.709,3925727,1.386183
2011-09-22,1.668,1.675,1.615,1.615,12278713,1.309938
2011-09-23,1.64,1.676,1.579,1.621,7866138,1.314805
2011-09-26,1.58,1.706,1.58,1.69,5544390,1.370772
2011-09-27,1.718,1.8,1.716,1.785,4953826,1.447827
2011-09-28,1.75,1.786,1.724,1.771,5225505,1.436471
2011-09-29,1.78,1.841,1.76,1.841,4937822,1.493249
2011-09-30,1.855,1.855,1.755,1.78,3592999,1.443771
2011-10-03,1.744,1.803,1.725,1.801,2207140,1.460805
2011-10-04,1.761,1.761,1.686,1.739,3868982,1.410516
2011-10-05,1.77,1.828,1.749,1.8,4231455,1.459993
2011-10-06,1.829,1.829,1.78,1.818,7436313,1.474594
2011-10-07,1.838,1.88,1.817,1.83,4237806,1.484327
2011-10-10,1.825,1.872,1.822,1.86,2888704,1.50866
2011-10-11,1.87,1.87,1.833,1.86,2946156,1.50866
2011-10-12,1.84,1.9,1.824,1.882,3191709,1.526504
2011-10-13,1.92,1.96,1.899,1.918,5200367,1.555704
2011-10-14,1.927,1.939,1.894,1.897,2491200,1.538671
2011-10-17,1.93,1.941,1.856,1.87,2600333,1.516771
2011-10-18,1.84,1.87,1.832,1.86,3125519,1.50866
2011-10-19,1.872,1.932,1.862,1.87,4382288,1.516771
2011-10-20,1.85,1.889,1.83,1.83,3405674,1.484327
2011-10-21,1.841,1.9,1.838,1.884,3475987,1.528127
2011-10-24,1.9,1.91,1.881,1.881,2119392,1.525693
2011-10-25,1.884,1.909,1.87,1.902,2595594,1.542727
2011-10-26,1.9,1.93,1.883,1.9,1955705,1.541104
2011-10-27,1.93,2.055,1.924,2.04,5958437,1.654659
2011-10-28,2.068,2.068,1.981,1.989,2951525,1.613293
2011-10-31,1.968,1.996,1.918,1.918,4605146,1.555704
2011-11-01,1.89,1.91,1.794,1.805,5263609,1.464049
2011-11-02,1.845,1.883,1.829,1.874,3700087,1.520015
2011-11-03,1.852,1.96,1.839,1.951,4214580,1.582471
2011-11-04,1.95,1.951,1.832,1.833,5815229,1.48676
2011-11-07,1.84,1.84,1.735,1.74,6058369,1.411327
2011-11-08,1.749,1.776,1.707,1.711,5267478,1.387805
2011-11-09,1.757,1.758,1.653,1.667,4250423,1.352116
2011-11-10,1.65,1.682,1.632,1.655,2749410,1.342383
2011-11-11,1.655,1.758,1.655,1.733,5660291,1.405649
2011-11-14,1.767,1.767,1.714,1.73,1735398,1.403216
2011-11-15,1.729,1.729,1.682,1.697,2760539,1.376449
2011-11-16,1.69,1.725,1.67,1.67,3929423,1.35455
2011-11-17,1.66,1.702,1.639,1.642,4424761,1.331838
2011-11-18,1.642,1.685,1.637,1.676,5230153,1.359416
2011-11-21,1.683,1.688,1.61,1.61,2464557,1.305883
2011-11-22,1.65,1.65,1.511,1.53,5099819,1.240994
2011-11-23,1.528,1.568,1.522,1.546,4202613,1.253972
2011-11-24,1.56,1.636,1.558,1.627,5073171,1.319672
2011-11-25,1.627,1.663,1.606,1.65,2311378,1.338328
2011-11-28,1.7,1.7,1.65,1.68,2481680,1.362661
2011-11-29,1.68,1.71,1.639,1.71,4053476,1.386994
2011-11-30,1.683,1.764,1.66,1.741,4312166,1.412138
2011-12-01,1.768,1.784,1.73,1.767,2278493,1.433227
2011-12-02,1.786,1.809,1.773,1.782,2660274,1.445394
2011-12-05,1.79,1.85,1.788,1.845,2882529,1.496493
2011-12-06,1.85,1.861,1.793,1.793,1725314,1.454316
2011-12-07,1.819,1.836,1.747,1.78,4512822,1.443771
2011-12-08,1.765,1.814,1.765,1.781,1968779,1.444583
2011-12-09,1.753,1.802,1.753,1.79,1774612,1.451883
2011-12-12,1.795,1.795,1.735,1.743,2279252,1.41376
2011-12-13,1.758,1.766,1.731,1.75,1797329,1.419438
2011-12-14,1.757,1.759,1.699,1.7,4755408,1.378883
2011-12-15,1.697,1.733,1.697,1.72,3538392,1.395105
2011-12-16,1.703,1.736,1.702,1.702,4084244,1.380505
2011-12-19,1.696,1.725,1.678,1.687,3006681,1.368338
2011-12-20,1.694,1.741,1.683,1.737,2386122,1.408894
2011-12-21,1.729,1.78,1.729,1.748,1967196,1.417816
2011-12-22,1.74,1.807,1.74,1.793,2061895,1.454316
2011-12-23,1.809,1.815,1.793,1.797,1280063,1.45756
2011-12-27,1.785,1.799,1.751,1.781,777021,1.444583
2011-12-28,1.789,1.81,1.748,1.75,2143031,1.419438
2011-12-29,1.74,1.777,1.74,1.771,973884,1.436471
2011-12-30,1.76,1.778,1.74,1.74,813912,1.411327
2012-01-02,1.772,1.781,1.752,1.781,1030083,1.444583
2012-01-03,1.791,1.808,1.762,1.803,1543350,1.462427
2012-01-04,1.807,1.828,1.791,1.809,86232290,1.467293
2012-01-05,1.805,1.808,1.74,1.75,3851174,1.419438
2012-01-06,1.74,1.784,1.74,1.765,2691176,1.431605
2012-01-09,1.761,1.792,1.74,1.745,2452127,1.415383
2012-01-10,1.762,1.809,1.757,1.775,2404209,1.439716
2012-01-11,1.768,1.849,1.768,1.849,6196624,1.499738
2012-01-12,1.85,1.86,1.836,1.845,3223089,1.496493
2012-01-13,1.869,1.886,1.8,1.886,4839658,1.529749
2012-01-16,1.872,1.907,1.871,1.876,2629108,1.521638
2012-01-17,1.905,1.905,1.853,1.885,2296389,1.528938
2012-01-18,1.883,1.887,1.835,1.868,3002784,1.515149
2012-01-19,1.85,1.985,1.85,1.985,4680888,1.610048
2012-01-20,1.949,2.032,1.949,2.016,3759893,1.635193
2012-01-23,2.015,2.087,2.015,2.046,6560996,1.659526
2012-01-24,2.05,2.05,2.016,2.05,1476051,1.66277
2012-01-25,2.075,2.075,2.019,2.06,4177474,1.670882
2012-01-26,2.08,2.153,2.061,2.152,5302560,1.745503
2012-01-27,2.15,2.169,2.107,2.117,4035101,1.717115
2012-01-30,2.091,2.134,2.086,2.131,4099279,1.72847
2012-01-31,2.15,2.155,2.1,2.13,4265171,1.727659
2012-02-01,2.14,2.204,2.136,2.194,4972988,1.77957
2012-02-02,2.193,2.231,2.193,2.21,2456653,1.792548
2012-02-03,2.214,2.293,2.208,2.283,4840039,1.851758
2012-02-06,2.288,2.288,2.22,2.25,4180836,1.824992
2012-02-07,2.236,2.236,2.17,2.197,5515821,1.782003
2012-02-08,2.2,2.22,2.183,2.187,4564754,1.773892
2012-02-09,2.19,2.211,2.147,2.15,5643598,1.743881
2012-02-10,2.145,2.152,2.114,2.13,2525115,1.727659
2012-02-13,2.143,2.143,2.085,2.093,4339891,1.697648
2012-02-14,2.078,2.118,2.057,2.066,3657779,1.675748
2012-02-15,2.08,2.104,2.04,2.075,3037931,1.683048
2012-02-16,2.069,2.069,2.03,2.062,2766935,1.672504
2012-02-17,2.07,2.092,2.063,2.065,5729351,1.674937
2012-02-20,2.066,2.093,2.053,2.086,3986872,1.69197
2012-02-21,2.077,2.081,2,2.02,3672970,1.638437
2012-02-22,2.03,2.037,1.952,1.959,5405757,1.58896
2012-02-23,1.95,1.96,1.89,1.918,4818003,1.555704
2012-02-24,1.924,1.939,1.891,1.893,4860485,1.535426
2012-02-27,1.89,1.928,1.858,1.927,8453255,1.563004
2012-02-28,1.928,1.935,1.897,1.924,2212579,1.560571
2012-02-29,1.95,2.01,1.95,1.968,4087974,1.59626
2012-03-01,1.975,2,1.931,1.948,3608655,1.580037
2012-03-02,1.945,2.024,1.945,2,6497307,1.622215
2012-03-05,1.972,1.997,1.941,1.97,4098710,1.597882
2012-03-06,1.892,1.97,1.892,1.918,4350483,1.555704
2012-03-07,1.903,1.959,1.903,1.95,7241493,1.58166
2012-03-08,1.952,1.984,1.93,1.97,2575719,1.597882
2012-03-09,1.97,1.972,1.92,1.931,5352986,1.566249
2012-03-12,1.935,1.953,1.91,1.925,5618965,1.561382
2012-03-13,1.98,2.054,1.96,2.04,5928622,1.654659
2012-03-14,2.06,2.11,2.052,2.079,4067260,1.686292
2012-03-15,2.083,2.11,2.042,2.11,7153012,1.711437
2012-03-16,2.11,2.15,2.095,2.11,5558332,1.711437
2012-03-19,2.128,2.128,2.091,2.112,1810407,1.713059
2012-03-20,2.117,2.14,2.084,2.14,8606057,1.73577
2012-03-21,2.145,2.156,2.073,2.077,3217434,1.68467
2012-03-22,2.086,2.159,2.046,2.148,4102546,1.742259
2012-03-23,2.146,2.208,2.125,2.18,4596441,1.768214
2012-03-26,2.2,2.2,2.13,2.172,3589121,1.761725
2012-03-27,2.197,2.209,2.13,2.13,4680600,1.727659
2012-03-28,2.112,2.15,2.107,2.12,3043391,1.719548
2012-03-29,2.103,2.145,2.091,2.145,4548906,1.739826
2012-03-30,2.14,2.208,2.138,2.159,6363455,1.751181
2012-04-02,2.164,2.212,2.152,2.212,4763134,1.79417
2012-04-03,2.202,2.217,2.16,2.16,3676678,1.751992
2012-04-04,2.172,2.179,2.13,2.173,2795293,1.762537
2012-04-05,2.177,2.216,2.138,2.187,2660186,1.773892
2012-04-10,2.13,2.164,2.103,2.103,3413472,1.705759
2012-04-11,2.088,2.136,2.084,2.127,3379927,1.725226
2012-04-12,2.14,2.175,2.115,2.158,5994576,1.75037
2012-04-13,2.145,2.18,2.113,2.126,3854209,1.724415
2012-04-16,2.113,2.131,2.07,2.074,2128061,1.682237
2012-04-17,2.072,2.126,2.071,2.12,2757635,1.719548
2012-04-18,2.126,2.136,2.082,2.082,2558659,1.688726
2012-04-19,2.09,2.115,2.047,2.079,3326708,1.686292
2012-04-20,2.07,2.106,2.069,2.103,2313005,1.705759
2012-04-23,2.08,2.087,1.973,2.001,3019136,1.623026
2012-04-24,2.026,2.082,2.018,2.066,4917361,1.675748
2012-04-25,2.07,2.14,2.069,2.14,4288005,1.73577
2012-04-26,2.126,2.139,2.096,2.114,2448625,1.714681
2012-04-27,2.089,2.18,2.085,2.18,2827033,1.768214
2012-04-30,2.185,2.198,2.15,2.17,2266642,1.760103
2012-05-02,2.197,2.222,2.175,2.222,5523122,1.802281
2012-05-03,2.214,2.222,2.166,2.2,3409527,1.784436
2012-05-04,2.206,2.206,2.153,2.18,2198340,1.768214
2012-05-07,2.151,2.259,2.11,2.254,1991119,1.828236
2012-05-08,2.26,2.26,2.084,2.103,5510530,1.705759
2012-05-09,2.11,2.127,2.039,2.05,7066995,1.66277
2012-05-10,2.178,2.178,2.008,2.04,5585259,1.654659
2012-05-11,2.038,2.09,1.98,2.058,5275078,1.66926
2012-05-14,2.05,2.068,1.982,2,3643356,1.622215
2012-05-15,1.969,1.981,1.855,1.873,7234802,1.519204
2012-05-16,1.86,1.942,1.857,1.93,4441491,1.565438
2012-05-17,1.93,1.93,1.751,1.78,3564694,1.443771
2012-05-18,1.75,1.831,1.741,1.789,4401981,1.451071
2012-05-21,1.78,1.825,1.759,1.795,2006769,1.455938
2012-05-22,1.805,1.838,1.795,1.82,2340693,1.476216
2012-05-23,1.814,1.829,1.753,1.753,1984310,1.421871
2012-05-24,1.78,1.804,1.744,1.794,1970483,1.455127
2012-05-25,1.795,1.84,1.757,1.771,2487419,1.436471
2012-05-28,1.762,1.805,1.698,1.712,2857155,1.388616
2012-05-29,1.714,1.79,1.714,1.775,3048096,1.439716
2012-05-30,1.758,1.81,1.747,1.759,3159988,1.426738
2012-05-31,1.743,1.771,1.72,1.771,3385949,1.436471
2012-06-01,1.723,1.776,1.71,1.776,3293491,1.440527
2012-06-04,1.726,1.81,1.726,1.78,1085109,1.443771
2012-06-05,1.765,1.815,1.765,1.789,1054253,1.451071
2012-06-06,1.783,1.811,1.755,1.781,3351951,1.444583
2012-06-07,1.761,1.81,1.755,1.794,2306656,1.455127
2012-06-08,1.794,1.811,1.775,1.802,1841063,1.461616
2012-06-11,1.82,1.943,1.796,1.796,3057877,1.456749
2012-06-12,1.809,1.82,1.77,1.777,3243868,1.441338
2012-06-13,1.763,1.8,1.732,1.76,2232154,1.427549
2012-06-14,1.737,1.776,1.721,1.77,1870588,1.43566
2012-06-15,1.793,1.816,1.764,1.81,3300145,1.468105
2012-06-18,1.85,1.879,1.803,1.875,2306673,1.520827
2012-06-19,1.85,1.927,1.85,1.9,1765233,1.541104
2012-06-20,1.925,1.98,1.918,1.962,2994620,1.591393
2012-06-21,1.94,2.01,1.916,1.99,3465428,1.614104
2012-06-22,1.962,1.994,1.94,1.941,2171702,1.57436
2012-06-25,1.95,1.951,1.909,1.922,2554246,1.558949
2012-06-26,1.901,1.936,1.901,1.918,1773733,1.555704
2012-06-27,1.929,1.95,1.905,1.95,2646402,1.58166
2012-06-28,1.935,1.943,1.895,1.917,1648097,1.554893
2012-06-29,1.981,1.989,1.94,1.974,3024301,1.601126
2012-07-02,1.963,1.986,1.958,1.965,2121470,1.593826
2012-07-03,1.971,2.012,1.971,1.98,1798378,1.605993
2012-07-04,1.972,2.003,1.972,1.993,806123,1.616537
2012-07-05,1.979,2.003,1.923,1.956,1747682,1.586526
2012-07-06,1.966,2.015,1.947,2.001,2271364,1.623026
2012-07-09,1.994,2.022,1.986,2.015,1524102,1.634382
2012-07-10,2.036,2.048,2.004,2.021,1193200,1.639248
2012-07-11,2.008,2.029,1.994,2.006,1241309,1.627082
2012-07-12,2,2.022,1.95,1.95,1262510,1.58166
2012-07-13,1.948,2.008,1.938,1.987,1568361,1.61167
2012-07-16,1.991,2.045,1.989,2.036,1727136,1.651415
2012-07-17,2.05,2.051,1.97,1.988,1750193,1.612482
2012-07-18,1.988,2.005,1.97,1.986,2498330,1.61086
2012-07-19,1.991,2.049,1.991,2.04,3353574,1.654659
2012-07-20,2.02,2.054,1.976,1.985,4679912,1.610048
2012-07-23,1.95,1.967,1.902,1.904,2843528,1.544349
2012-07-24,1.959,1.959,1.86,1.86,1719879,1.50866
2012-07-25,1.843,1.891,1.836,1.861,1688895,1.509471
2012-07-26,1.862,1.935,1.862,1.915,3226621,1.553271
2012-07-27,1.915,1.945,1.881,1.915,1982855,1.553271
2012-07-30,1.94,2.075,1.92,2.07,2133439,1.678992
2012-07-31,2.072,2.073,2.025,2.036,1297220,1.651415
2012-08-01,2,2.073,2,2.062,1189983,1.672504
2012-08-02,2.041,2.092,1.976,1.976,1842833,1.602748
2012-08-03,1.975,1.975,1.895,1.895,3112095,1.537049
2012-08-06,1.914,1.926,1.871,1.92,2982749,1.557326
2012-08-07,1.94,1.979,1.921,1.96,3098333,1.589771
2012-08-08,1.963,1.975,1.898,1.95,2122207,1.58166
2012-08-09,1.95,1.958,1.912,1.921,1403395,1.558138
2012-08-10,1.922,1.93,1.89,1.902,1456785,1.542727
2012-08-13,1.918,1.923,1.874,1.897,1944615,1.538671
2012-08-14,1.902,1.911,1.889,1.9,1031659,1.541104
2012-08-15,1.914,1.914,1.872,1.872,804667,1.518393
2012-08-16,1.885,1.896,1.861,1.896,5963171,1.53786
2012-08-17,1.92,1.922,1.883,1.904,3104078,1.544349
2012-08-20,1.916,1.916,1.87,1.87,1975363,1.516771
2012-08-21,1.884,1.902,1.874,1.877,3582940,1.522449
2012-08-22,1.912,1.915,1.861,1.87,1184452,1.516771
2012-08-23,1.868,1.887,1.796,1.802,1824914,1.461616
2012-08-24,1.808,1.82,1.783,1.784,2674654,1.447016
2012-08-27,1.796,1.82,1.773,1.82,437132,1.476216
2012-08-28,1.822,1.826,1.772,1.826,5283259,1.481082
2012-08-29,1.815,1.832,1.788,1.8,4268411,1.459993
2012-08-30,1.808,1.826,1.791,1.826,2024823,1.481082
2012-08-31,1.806,1.813,1.773,1.773,4773940,1.438094
2012-09-03,1.79,1.812,1.775,1.79,1322429,1.451883
2012-09-04,1.79,1.804,1.77,1.776,1563720,1.440527
2012-09-05,1.77,1.783,1.745,1.77,1932475,1.43566
2012-09-06,1.779,1.83,1.77,1.82,2311416,1.476216
2012-09-07,1.83,1.84,1.813,1.84,2772780,1.492438
2012-09-10,1.85,1.881,1.832,1.87,1640394,1.516771
2012-09-11,1.865,1.949,1.865,1.938,2130787,1.571926
2012-09-12,1.94,1.956,1.913,1.938,2199323,1.571926
2012-09-13,1.91,1.943,1.907,1.925,1081512,1.561382
2012-09-14,1.959,1.983,1.941,1.972,2358169,1.599504
2012-09-17,1.981,1.981,1.93,1.946,1594375,1.578415
2012-09-18,1.939,1.939,1.902,1.922,1459202,1.558949
2012-09-19,1.912,1.931,1.901,1.929,3110102,1.564626
2012-09-20,1.918,1.99,1.918,1.98,3117761,1.605993
2012-09-21,1.99,2.007,1.965,1.965,3213642,1.593826
2012-09-24,1.982,1.994,1.966,1.985,1647194,1.610048
2012-09-25,1.995,1.997,1.96,1.961,1222948,1.590582
2012-09-26,1.943,1.959,1.926,1.928,2134196,1.563815
2012-09-27,1.954,1.955,1.9,1.9,1981674,1.541104
2012-09-28,1.959,1.96,1.871,1.871,2043330,1.517582
2012-10-01,1.89,1.936,1.88,1.93,1672145,1.565438
2012-10-02,1.91,2,1.91,1.998,3371523,1.620593
2012-10-03,1.998,2.058,1.977,2.036,3170555,1.651415
